date,RdP1-E_Grid,RdP1 - EArray,RdP2-E_Grid,RdP2 - EArray,RdPTotal - Earray,RdPTotal - E_grid,SMF-Cajazeiras
16/05/2024 21:00,0,0,0,0,0,0,0
16/05/2024 22:00,0,0,0,0,0,0,0
16/05/2024 23:00,0,0,0,0,0,0,0
17/05/2024 00:00,0,0,0,0,0,0,0
17/05/2024 01:00,0,0,0,0,0,0,0
17/05/2024 02:00,0,0,0,0,0,0,0
17/05/2024 03:00,0,0,0,0,0,0,0
17/05/2024 04:00,0,0,0,0,0,0,0
17/05/2024 05:00,0,0,0,0,0,0,171.09853
17/05/2024 06:00,7602.3,8036.3,7318.8,7742.7,15779,14921.1,5181.97562
17/05/2024 07:00,21358,22567,21274,22456,45023,42632,10627.81927
17/05/2024 08:00,24717,26218,24633,26102,52320,49350,19546.69214
17/05/2024 09:00,26003,27627,25910,27499,55126,51913,16024.97723
17/05/2024 10:00,24892,26407,24792,26273,52680,49684,31445.93506
17/05/2024 11:00,20642,21790,20466,21584,43374,41108,39059.44653
17/05/2024 12:00,22591,23896,22462,23736,47632,45053,39105.48181
17/05/2024 13:00,15486,16281,15322,16098,32379,30808,35451.17761
17/05/2024 14:00,19769,20850,19662,20720,41570,39431,38154.77759
17/05/2024 15:00,12797,13444,12699,13335,26779,25496,26587.185
17/05/2024 16:00,9919.8,10432,9546.3,10039,20471,19466.1,4722.36002
17/05/2024 17:00,0,228.94,0,222.69,451.63,0,518.16298
17/05/2024 18:00,0,0,0,0,0,0,0
17/05/2024 19:00,0,0,0,0,0,0,0
17/05/2024 20:00,0,0,0,0,0,0,0
17/05/2024 21:00,0,0,0,0,0,0,0
17/05/2024 22:00,0,0,0,0,0,0,0
17/05/2024 23:00,0,0,0,0,0,0,0
18/05/2024 00:00,0,0,0,0,0,0,0
18/05/2024 01:00,0,0,0,0,0,0,0
18/05/2024 02:00,0,0,0,0,0,0,0
18/05/2024 03:00,0,0,0,0,0,0,0
18/05/2024 04:00,0,0,0,0,0,0,0
18/05/2024 05:00,0,0,0,0,0,0,355.39538
18/05/2024 06:00,1825.9,2120.8,1768.6,2062.7,4183.5,3594.5,16160.54089
18/05/2024 07:00,12722,13368,12622,13257,26625,25344,39465.69043
18/05/2024 08:00,19807,20896,19696,20761,41657,39503,46999.28467
18/05/2024 09:00,20779,21941,20648,21782,43723,41427,49721.93262
18/05/2024 10:00,16666,17537,16464,17312,34849,33130,48510.3396
18/05/2024 11:00,14817,15574,14565,15301,30875,29382,39064.62842
18/05/2024 12:00,16785,17662,16584,17438,35100,33369,45348.229
18/05/2024 13:00,15124,15899,14959,15715,31614,30083,28537.37878
18/05/2024 14:00,11385,11963,11254,11821,23784,22639,32004.95215
18/05/2024 15:00,11248,11819,11151,11713,23532,22399,22798.19678
18/05/2024 16:00,2801.7,3108.9,2709.3,3014.7,6123.6,5511,13734.51892
18/05/2024 17:00,0,0,0,0,0,0,322.73107
18/05/2024 18:00,0,0,0,0,0,0,0
18/05/2024 19:00,0,0,0,0,0,0,0
18/05/2024 20:00,0,0,0,0,0,0,0
18/05/2024 21:00,0,0,0,0,0,0,0
18/05/2024 22:00,0,0,0,0,0,0,0
18/05/2024 23:00,0,0,0,0,0,0,0
19/05/2024 00:00,0,0,0,0,0,0,0
19/05/2024 01:00,0,0,0,0,0,0,0
19/05/2024 02:00,0,0,0,0,0,0,0
19/05/2024 03:00,0,0,0,0,0,0,0
19/05/2024 04:00,0,0,0,0,0,0,0
19/05/2024 05:00,0,0,0,0,0,0,107.9991
19/05/2024 06:00,4766.4,5119.2,4596.9,4944.8,10064,9363.3,4617.23435
19/05/2024 07:00,11240,11813,11142,11706,23519,22382,26992.74957
19/05/2024 08:00,21070,22253,20966,22123,44376,42036,35976.76538
19/05/2024 09:00,21054,22235,20925,22079,44314,41979,36132.99475
19/05/2024 10:00,21136,22323,20991,22149,44472,42127,31759.349
19/05/2024 11:00,21492,22707,21346,22530,45237,42838,29131.03088
19/05/2024 12:00,24254,25708,24147,25569,51277,48401,32710.5
19/05/2024 13:00,14716,15465,14551,15284,30749,29267,28528.6333
19/05/2024 14:00,13607,14295,13479,14154,28449,27086,21354.87988
19/05/2024 15:00,14376,15107,14278,14996,30103,28654,21625.83929
19/05/2024 16:00,4923.6,5278.6,4748.8,5098.8,10377.4,9672.4,5105.0794
19/05/2024 17:00,0,0,0,0,0,0,211.35372
19/05/2024 18:00,0,0,0,0,0,0,0
19/05/2024 19:00,0,0,0,0,0,0,0
19/05/2024 20:00,0,0,0,0,0,0,0
19/05/2024 21:00,0,0,0,0,0,0,0
19/05/2024 22:00,0,0,0,0,0,0,0
19/05/2024 23:00,0,0,0,0,0,0,0
20/05/2024 00:00,0,0,0,0,0,0,0
20/05/2024 01:00,0,0,0,0,0,0,0
20/05/2024 02:00,0,0,0,0,0,0,0
20/05/2024 03:00,0,0,0,0,0,0,0
20/05/2024 04:00,0,0,0,0,0,0,0
20/05/2024 05:00,0,0,0,0,0,0,160.19244
20/05/2024 06:00,1692.5,1985.5,1639.1,1931.5,3917,3331.6,11585.72796
20/05/2024 07:00,9109.8,9591.6,9014.2,9488.8,19080.4,18124,22579.46295
20/05/2024 08:00,15015,15786,14885,15640,31426,29900,39354.43579
20/05/2024 09:00,20622,21771,20489,21610,43381,41111,37834.38623
20/05/2024 10:00,26186,27828,26084,27689,55517,52270,39299.64771
20/05/2024 11:00,11848,12449,11616,12200,24649,23464,39777.53271
20/05/2024 12:00,21562,22783,21421,22611,45394,42983,48486.08911
20/05/2024 13:00,22531,23831,22413,23683,47514,44944,31240.93414
20/05/2024 14:00,16122,16956,15999,16816,33772,32121,26106.44128
20/05/2024 15:00,15808,16623,15710,16510,33133,31518,28090.09344
20/05/2024 16:00,1626.6,1917,1575.4,1865.2,3782.2,3202,8583.73451
20/05/2024 17:00,0,0,0,0,0,0,116.09513
20/05/2024 18:00,0,0,0,0,0,0,0
20/05/2024 19:00,0,0,0,0,0,0,0
20/05/2024 20:00,0,0,0,0,0,0,0
20/05/2024 21:00,0,0,0,0,0,0,0
20/05/2024 22:00,0,0,0,0,0,0,0
20/05/2024 23:00,0,0,0,0,0,0,0
21/05/2024 00:00,0,0,0,0,0,0,0
21/05/2024 01:00,0,0,0,0,0,0,0
21/05/2024 02:00,0,0,0,0,0,0,0
21/05/2024 03:00,0,0,0,0,0,0,0
21/05/2024 04:00,0,0,0,0,0,0,0
21/05/2024 05:00,0,0,0,0,0,0,117.01596
21/05/2024 06:00,9512.2,10010,9144.5,9624.5,19634.5,18656.7,4043.48154
21/05/2024 07:00,20271,21394,20180,21280,42674,40451,16793.30145
21/05/2024 08:00,22931,24268,22833,24140,48408,45764,26556.61536
21/05/2024 09:00,18661,19666,18509,19491,39157,37170,38802.56897
21/05/2024 10:00,20446,21581,20276,21382,42963,40722,46524.17456
21/05/2024 11:00,19884,20975,19696,20759,41734,39580,25058.46619
21/05/2024 12:00,17373,18288,17171,18063,36351,34544,38017.35596
21/05/2024 13:00,14431,15166,14264,14982,30148,28695,43167.45178
21/05/2024 14:00,13261,13932,13132,13790,27722,26393,31085.61938
21/05/2024 15:00,7697.7,8132.7,7606.2,8036.9,16169.6,15303.9,30667.72968
21/05/2024 16:00,2746.4,3052.8,2655.4,2960.1,6012.9,5401.8,5356.01492
21/05/2024 17:00,0,0,0,0,0,0,89.98436
21/05/2024 18:00,0,0,0,0,0,0,0
21/05/2024 19:00,0,0,0,0,0,0,0
21/05/2024 20:00,0,0,0,0,0,0,0
21/05/2024 21:00,0,0,0,0,0,0,0
21/05/2024 22:00,0,0,0,0,0,0,0
21/05/2024 23:00,0,0,0,0,0,0,0
22/05/2024 00:00,0,0,0,0,0,0,0
22/05/2024 01:00,0,0,0,0,0,0,0
22/05/2024 02:00,0,0,0,0,0,0,0
22/05/2024 03:00,0,0,0,0,0,0,0
22/05/2024 04:00,0,0,0,0,0,0,0
22/05/2024 05:00,0,0,0,0,0,0,282.39427
22/05/2024 06:00,7244.3,7667.6,6968.3,7381.8,15049.4,14212.6,14967.45456
22/05/2024 07:00,21251,22452,21161,22335,44787,42412,38587.15894
22/05/2024 08:00,24911,26431,24820,26307,52738,49731,43489.54517
22/05/2024 09:00,26255,27906,26154,27768,55674,52409,37821.13989
22/05/2024 10:00,26713,28409,26608,28266,56675,53321,40331.04492
22/05/2024 11:00,26763,28464,26661,28323,56787,53424,38367.89941
22/05/2024 12:00,25983,27604,25877,27462,55066,51860,31106.08179
22/05/2024 13:00,24961,26482,24861,26348,52830,49822,31049.76929
22/05/2024 14:00,23512,24898,23420,24775,49673,46932,21681.68958
22/05/2024 15:00,21663,22891,21577,22779,45670,43240,12089.91071
22/05/2024 16:00,6764.3,7170.7,6512.8,6910.3,14081,13277.1,4733.84911
22/05/2024 17:00,0,212.77,0,206.64,419.41,0,226.01673
22/05/2024 18:00,0,0,0,0,0,0,0
22/05/2024 19:00,0,0,0,0,0,0,0
22/05/2024 20:00,0,0,0,0,0,0,0
22/05/2024 21:00,0,0,0,0,0,0,0
22/05/2024 22:00,0,0,0,0,0,0,0
22/05/2024 23:00,0,0,0,0,0,0,0
23/05/2024 00:00,0,0,0,0,0,0,0
23/05/2024 01:00,0,0,0,0,0,0,0
23/05/2024 02:00,0,0,0,0,0,0,0
23/05/2024 03:00,0,0,0,0,0,0,0
23/05/2024 04:00,0,0,0,0,0,0,0
23/05/2024 05:00,0,0,0,0,0,0,333.14553
23/05/2024 06:00,6940.3,7354.2,6675.8,7080.1,14434.3,13616.1,15345.08701
23/05/2024 07:00,21280,22482,21189,22365,44847,42469,39231.05493
23/05/2024 08:00,24816,26326,24723,26201,52527,49539,47707.99878
23/05/2024 09:00,26247,27897,26146,27759,55656,52393,51224.82422
23/05/2024 10:00,26728,28426,26623,28282,56708,53351,52168.33789
23/05/2024 11:00,26596,28279,26492,28138,56417,53088,52644.98291
23/05/2024 12:00,27195,28937,27093,28797,57734,54288,51083.94629
23/05/2024 13:00,26339,27994,26243,27861,55855,52582,47090.30591
23/05/2024 14:00,23734,25140,23642,25017,50157,47376,42616.42871
23/05/2024 15:00,13701,14395,13601,14282,28677,27302,35198.9812
23/05/2024 16:00,3372.4,3690.5,3258.2,3573.6,7264.1,6630.6,11306.28323
23/05/2024 17:00,0,205.91,0,200.87,406.78,0,338.88991
23/05/2024 18:00,0,0,0,0,0,0,0
23/05/2024 19:00,0,0,0,0,0,0,0
23/05/2024 20:00,0,0,0,0,0,0,0
23/05/2024 21:00,0,0,0,0,0,0,0
23/05/2024 22:00,0,0,0,0,0,0,0
23/05/2024 23:00,0,0,0,0,0,0,0
24/05/2024 00:00,0,0,0,0,0,0,0
24/05/2024 01:00,0,0,0,0,0,0,0
24/05/2024 02:00,0,0,0,0,0,0,0
24/05/2024 03:00,0,0,0,0,0,0,0
24/05/2024 04:00,0,0,0,0,0,0,0
24/05/2024 05:00,0,0,0,0,0,0,328.17983
24/05/2024 06:00,3346,3665.8,3230.8,3547.9,7213.7,6576.8,15214.19456
24/05/2024 07:00,14499,15241,14397,15125,30366,28896,39620.12109
24/05/2024 08:00,21668,22901,21561,22766,45667,43229,47876.69189
24/05/2024 09:00,26070,27702,25967,27562,55264,52037,51159.24561
24/05/2024 10:00,26307,27962,26199,27816,55778,52506,51165.61182
24/05/2024 11:00,26260,27910,26154,27766,55676,52414,51270.64404
24/05/2024 12:00,25594,27176,25483,27029,54205,51077,52290.41357
24/05/2024 13:00,25282,26834,25177,26694,53528,50459,49782.27759
24/05/2024 14:00,24462,25935,24372,25813,51748,48834,40290.51379
24/05/2024 15:00,21621,22846,21533,22731,45577,43154,21666.25281
24/05/2024 16:00,5393.7,5760.7,5198.1,5559,11319.7,10591.8,8004.30345
24/05/2024 17:00,0,0,0,0,0,0,333.41208
24/05/2024 18:00,0,0,0,0,0,0,0
24/05/2024 19:00,0,0,0,0,0,0,0
24/05/2024 20:00,0,0,0,0,0,0,0
24/05/2024 21:00,0,0,0,0,0,0,0
24/05/2024 22:00,0,0,0,0,0,0,0
24/05/2024 23:00,0,0,0,0,0,0,0
25/05/2024 00:00,0,0,0,0,0,0,0
25/05/2024 01:00,0,0,0,0,0,0,0
25/05/2024 02:00,0,0,0,0,0,0,0
25/05/2024 03:00,0,0,0,0,0,0,0
25/05/2024 04:00,0,0,0,0,0,0,0
25/05/2024 05:00,0,0,0,0,0,0,312.32923
25/05/2024 06:00,5492.6,5863.9,5287.2,5652.2,11516.1,10779.8,6319.54845
25/05/2024 07:00,20195,21313,20100,21195,42508,40295,24504.30139
25/05/2024 08:00,23779,25192,23681,25063,50255,47460,42026.49756
25/05/2024 09:00,25870,27482,25764,27339,54821,51634,51034.4126
25/05/2024 10:00,26343,28001,26234,27855,55856,52577,51667.67578
25/05/2024 11:00,26288,27940,26180,27795,55735,52468,51941.12891
25/05/2024 12:00,24846,26356,24736,26212,52568,49582,51023.39478
25/05/2024 13:00,24845,26354,24741,26217,52571,49586,49003.83423
25/05/2024 14:00,22477,23772,22376,23642,47414,44853,46660.38306
25/05/2024 15:00,19574,20640,19480,20525,41165,39054,38474.30786
25/05/2024 16:00,8946.1,9419.2,8602.4,9060.7,18479.9,17548.5,10720.11223
25/05/2024 17:00,91.024,350.4,79.348,338.65,689.05,170.372,247.48803
25/05/2024 18:00,0,0,0,0,0,0,0
25/05/2024 19:00,0,0,0,0,0,0,0
25/05/2024 20:00,0,0,0,0,0,0,0
25/05/2024 21:00,0,0,0,0,0,0,0
25/05/2024 22:00,0,0,0,0,0,0,0
25/05/2024 23:00,0,0,0,0,0,0,0
26/05/2024 00:00,0,0,0,0,0,0,0
26/05/2024 01:00,0,0,0,0,0,0,0
26/05/2024 02:00,0,0,0,0,0,0,0
26/05/2024 03:00,0,0,0,0,0,0,0
26/05/2024 04:00,0,0,0,0,0,0,0
26/05/2024 05:00,0,0,0,0,0,0,124.62274
26/05/2024 06:00,5387.9,5756.6,5185.9,5548.4,11305,10573.8,13401.50348
26/05/2024 07:00,20674,21828,20579,21709,43537,41253,38917.77881
26/05/2024 08:00,24120,25566,24022,25435,51001,48142,47376.12524
26/05/2024 09:00,25643,27233,25533,27087,54320,51176,50760.46973
26/05/2024 10:00,23583,24979,23457,24818,49797,47040,51380.82617
26/05/2024 11:00,24661,26155,24547,26007,52162,49208,52404.67139
26/05/2024 12:00,23588,24983,23464,24824,49807,47052,49408.30396
26/05/2024 13:00,16136,16971,15967,16782,33753,32103,46894.00098
26/05/2024 14:00,17623,18555,17499,18411,36966,35122,43576.30103
26/05/2024 15:00,11159,11726,11058,11616,23342,22217,36595.49976
26/05/2024 16:00,7956.4,8398.9,7651.9,8083.9,16482.8,15608.3,14531.02863
26/05/2024 17:00,35.894,294.28,27.441,285.83,580.11,63.335,594.62957
26/05/2024 18:00,0,0,0,0,0,0,0
26/05/2024 19:00,0,0,0,0,0,0,0
26/05/2024 20:00,0,0,0,0,0,0,0
26/05/2024 21:00,0,0,0,0,0,0,0
26/05/2024 22:00,0,0,0,0,0,0,0
26/05/2024 23:00,0,0,0,0,0,0,0
27/05/2024 00:00,0,0,0,0,0,0,0
27/05/2024 01:00,0,0,0,0,0,0,0
27/05/2024 02:00,0,0,0,0,0,0,0
27/05/2024 03:00,0,0,0,0,0,0,0
27/05/2024 04:00,0,0,0,0,0,0,0
27/05/2024 05:00,0,0,0,0,0,0,184.79204
27/05/2024 06:00,7428,7857.5,7135.2,7554.4,15411.9,14563.2,13524.2713
27/05/2024 07:00,21343,22551,21248,22430,44981,42591,39691.35742
27/05/2024 08:00,24559,26047,24462,25916,51963,49021,47739.56519
27/05/2024 09:00,26071,27705,25963,27559,55264,52034,51016.90137
27/05/2024 10:00,26261,27912,26148,27761,55673,52409,46968.07715
27/05/2024 11:00,26157,27796,26045,27647,55443,52202,48648.77539
27/05/2024 12:00,26251,27899,26141,27751,55650,52392,43290.95728
27/05/2024 13:00,25435,27002,25328,26860,53862,50763,29729.7417
27/05/2024 14:00,24056,25492,23960,25364,50856,48016,32025.76038
27/05/2024 15:00,21113,22297,21020,22179,44476,42133,18454.26062
27/05/2024 16:00,8155.3,8603.4,7841.9,8279,16882.4,15997.2,14109.10699
27/05/2024 17:00,4.4172,262.19,0,254.79,516.98,4.4172,468.64492
27/05/2024 18:00,0,0,0,0,0,0,0
27/05/2024 19:00,0,0,0,0,0,0,0
27/05/2024 20:00,0,0,0,0,0,0,0
27/05/2024 21:00,0,0,0,0,0,0,0
27/05/2024 22:00,0,0,0,0,0,0,0
27/05/2024 23:00,0,0,0,0,0,0,0
28/05/2024 00:00,0,0,0,0,0,0,0
28/05/2024 01:00,0,0,0,0,0,0,0
28/05/2024 02:00,0,0,0,0,0,0,0
28/05/2024 03:00,0,0,0,0,0,0,0
28/05/2024 04:00,0,0,0,0,0,0,0
28/05/2024 05:00,0,0,0,0,0,0,298.57412
28/05/2024 06:00,3256.8,3575,3143,3458.6,7033.6,6399.8,16035.55405
28/05/2024 07:00,10079,10599,9980.1,10493,21092,20059.1,40497.76318
28/05/2024 08:00,18051,19015,17925,18869,37884,35976,48250.85767
28/05/2024 09:00,20802,21965,20663,21798,43763,41465,51399.63184
28/05/2024 10:00,20920,22092,20764,21906,43998,41684,51612.9043
28/05/2024 11:00,13515,14200,13267,13933,28133,26782,51456.08545
28/05/2024 12:00,13750,14448,13530,14209,28657,27280,51665.6958
28/05/2024 13:00,16307,17154,16138,16964,34118,32445,49890.83301
28/05/2024 14:00,20442,21574,20328,21435,43009,40770,46355.79834
28/05/2024 15:00,17691,18627,17591,18508,37135,35282,38527.28833
28/05/2024 16:00,8097.9,8544.2,7786.6,8222.2,16766.4,15884.5,14223.35464
28/05/2024 17:00,4.3695,262.14,0,254.74,516.88,4.3695,420.47838
28/05/2024 18:00,0,0,0,0,0,0,0
28/05/2024 19:00,0,0,0,0,0,0,0
28/05/2024 20:00,0,0,0,0,0,0,0
28/05/2024 21:00,0,0,0,0,0,0,0
28/05/2024 22:00,0,0,0,0,0,0,0
28/05/2024 23:00,0,0,0,0,0,0,0
29/05/2024 00:00,0,0,0,0,0,0,0
29/05/2024 01:00,0,0,0,0,0,0,0
29/05/2024 02:00,0,0,0,0,0,0,0
29/05/2024 03:00,0,0,0,0,0,0,0
29/05/2024 04:00,0,0,0,0,0,0,0
29/05/2024 05:00,0,0,0,0,0,0,216.77309
29/05/2024 06:00,5345.8,5713.4,5141.6,5503,11216.4,10487.4,6556.23857
29/05/2024 07:00,19575,20648,19475,20526,41174,39050,21273.56958
29/05/2024 08:00,17611,18546,17484,18399,36945,35095,35614.7627
29/05/2024 09:00,24918,26438,24807,26291,52729,49725,37551.41699
29/05/2024 10:00,22613,23922,22471,23747,47669,45084,39684.64478
29/05/2024 11:00,17524,18450,17296,18196,36646,34820,27304.80457
29/05/2024 12:00,21363,22568,21213,22387,44955,42576,26776.17505
29/05/2024 13:00,17668,18602,17510,18422,37024,35178,30932.05371
29/05/2024 14:00,18325,19304,18201,19159,38463,36526,37141.71631
29/05/2024 15:00,21222,22414,21128,22295,44709,42350,35820.078
29/05/2024 16:00,8274.3,8726.1,7956.1,8396.3,17122.4,16230.4,14256.93719
29/05/2024 17:00,10.649,268.54,3.0244,260.93,529.47,13.6734,416.92087
29/05/2024 18:00,0,0,0,0,0,0,0
29/05/2024 19:00,0,0,0,0,0,0,0
29/05/2024 20:00,0,0,0,0,0,0,0
29/05/2024 21:00,0,0,0,0,0,0,0
29/05/2024 22:00,0,0,0,0,0,0,0
29/05/2024 23:00,0,0,0,0,0,0,0
30/05/2024 00:00,0,0,0,0,0,0,0
30/05/2024 01:00,0,0,0,0,0,0,0
30/05/2024 02:00,0,0,0,0,0,0,0
30/05/2024 03:00,0,0,0,0,0,0,0
30/05/2024 04:00,0,0,0,0,0,0,0
30/05/2024 05:00,0,0,0,0,0,0,148.50895
30/05/2024 06:00,814.98,1090.3,787.69,1062.5,2152.8,1602.67,13827.91084
30/05/2024 07:00,9049.3,9528.9,8952.3,9424.8,18953.7,18001.6,39118.95605
30/05/2024 08:00,10823,11376,10692,11235,22611,21515,30401.34326
30/05/2024 09:00,11645,12237,11475,12053,24290,23120,45380.50635
30/05/2024 10:00,13346,14023,13129,13788,27811,26475,41615.97583
30/05/2024 11:00,23345,24717,23217,24556,49273,46562,33487.23975
30/05/2024 12:00,21409,22618,21259,22437,45055,42668,37829.01147
30/05/2024 13:00,20174,21285,20034,21119,42404,40208,30923.27209
30/05/2024 14:00,22987,24326,22886,24194,48520,45873,35366.03949
30/05/2024 15:00,21670,22898,21578,22779,45677,43248,38759.75391
30/05/2024 16:00,7407.3,7832.9,7125.8,7541.6,15374.5,14533.1,14501.3248
30/05/2024 17:00,3.246,260.97,0,253.61,514.58,3.246,439.36659
30/05/2024 18:00,0,0,0,0,0,0,0
30/05/2024 19:00,0,0,0,0,0,0,0
30/05/2024 20:00,0,0,0,0,0,0,0
30/05/2024 21:00,0,0,0,0,0,0,0
30/05/2024 22:00,0,0,0,0,0,0,0
30/05/2024 23:00,0,0,0,0,0,0,0
31/05/2024 00:00,0,0,0,0,0,0,0
31/05/2024 01:00,0,0,0,0,0,0,0
31/05/2024 02:00,0,0,0,0,0,0,0
31/05/2024 03:00,0,0,0,0,0,0,0
31/05/2024 04:00,0,0,0,0,0,0,0
31/05/2024 05:00,0,0,0,0,0,0,25.51768
31/05/2024 06:00,3106.8,3421.4,2997,3309,6730.4,6103.8,2305.86238
31/05/2024 07:00,11579,12169,11476,12056,24225,23055,15269.1814
31/05/2024 08:00,20196,21314,20077,21170,42484,40273,25872.52393
31/05/2024 09:00,23691,25096,23570,24942,50038,47261,22313.58875
